"year" "source" "base" "ID" "rep" "replacement_condition"
2009 "human_stool" "T" 18 821 FALSE
2010 "human_stool" "T" 14 821 FALSE
2011 "human_stool" "T" 14 821 FALSE
2012 "human_stool" "T" 15 821 FALSE
2013 "human_stool" "T" 17 821 FALSE
2014 "human_stool" "T" 7 821 FALSE
2015 "human_stool" "T" 13 821 FALSE
2016 "human_stool" "T" 10 821 FALSE
2017 "human_stool" "T" 13 821 FALSE
2018 "human_stool" "T" 18 821 FALSE
2006 "human_stool" "V" 1 821 FALSE
2013 "human_stool" "A" 1 822 FALSE
2006 "chicken" "I" 3 822 FALSE
2009 "chicken" "I" 3 822 FALSE
2011 "chicken" "I" 7 822 FALSE
2012 "chicken" "I" 6 822 FALSE
2013 "chicken" "I" 7 822 FALSE
2014 "chicken" "I" 8 822 FALSE
2015 "chicken" "I" 10 822 FALSE
2016 "chicken" "I" 10 822 FALSE
2018 "chicken" "I" 13 822 FALSE
2001 "human_stool" "I" 7 822 FALSE
2003 "human_stool" "I" 10 822 FALSE
2004 "human_stool" "I" 7 822 FALSE
2005 "human_stool" "I" 9 822 FALSE
2006 "human_stool" "I" 9 822 FALSE
2007 "human_stool" "I" 6 822 FALSE
2009 "human_stool" "I" 10 822 FALSE
2010 "human_stool" "I" 9 822 FALSE
2011 "human_stool" "I" 13 822 FALSE
2012 "human_stool" "I" 11 822 FALSE
2013 "human_stool" "I" 8 822 FALSE
2014 "human_stool" "I" 11 822 FALSE
2015 "human_stool" "I" 11 822 FALSE
2016 "human_stool" "I" 7 822 FALSE
2017 "human_stool" "I" 12 822 FALSE
2018 "human_stool" "I" 9 822 FALSE
2006 "chicken" "T" 22 822 FALSE
2009 "chicken" "T" 22 822 FALSE
2011 "chicken" "T" 18 822 FALSE
2012 "chicken" "T" 19 822 FALSE
2013 "chicken" "T" 18 822 FALSE
2014 "chicken" "T" 17 822 FALSE
2015 "chicken" "T" 15 822 FALSE
2016 "chicken" "T" 15 822 FALSE
2018 "chicken" "T" 12 822 FALSE
1997 "human_stool" "T" 25 822 FALSE
1998 "human_stool" "T" 25 822 FALSE
2001 "human_stool" "T" 18 822 FALSE
2003 "human_stool" "T" 15 822 FALSE
2004 "human_stool" "T" 18 822 FALSE
2005 "human_stool" "T" 16 822 FALSE
2006 "human_stool" "T" 15 822 FALSE
2007 "human_stool" "T" 19 822 FALSE
2009 "human_stool" "T" 15 822 FALSE
2010 "human_stool" "T" 16 822 FALSE
2011 "human_stool" "T" 12 822 FALSE
2012 "human_stool" "T" 14 822 FALSE
2013 "human_stool" "T" 16 822 FALSE
2014 "human_stool" "T" 14 822 FALSE
2015 "human_stool" "T" 14 822 FALSE
2016 "human_stool" "T" 18 822 FALSE
2017 "human_stool" "T" 13 822 FALSE
2018 "human_stool" "T" 16 822 FALSE
2006 "human_stool" "V" 1 822 FALSE
2018 "chicken" "A" 1 823 FALSE
2001 "human_stool" "A" 1 823 FALSE
2014 "human_stool" "A" 1 823 FALSE
2006 "chicken" "I" 5 823 FALSE
2009 "chicken" "I" 4 823 FALSE
2011 "chicken" "I" 14 823 FALSE
2012 "chicken" "I" 9 823 FALSE
2013 "chicken" "I" 9 823 FALSE
2014 "chicken" "I" 8 823 FALSE
2015 "chicken" "I" 10 823 FALSE
2016 "chicken" "I" 10 823 FALSE
2018 "chicken" "I" 12 823 FALSE
1997 "human_stool" "I" 1 823 FALSE
2001 "human_stool" "I" 5 823 FALSE
2003 "human_stool" "I" 5 823 FALSE
2004 "human_stool" "I" 9 823 FALSE
2005 "human_stool" "I" 6 823 FALSE
2006 "human_stool" "I" 2 823 FALSE
2007 "human_stool" "I" 10 823 FALSE
2009 "human_stool" "I" 6 823 FALSE
2010 "human_stool" "I" 10 823 FALSE
2011 "human_stool" "I" 8 823 FALSE
2012 "human_stool" "I" 8 823 FALSE
2013 "human_stool" "I" 6 823 FALSE
2014 "human_stool" "I" 9 823 FALSE
2015 "human_stool" "I" 11 823 FALSE
2016 "human_stool" "I" 11 823 FALSE
2017 "human_stool" "I" 9 823 FALSE
2018 "human_stool" "I" 14 823 FALSE
2006 "chicken" "T" 20 823 FALSE
2009 "chicken" "T" 21 823 FALSE
2011 "chicken" "T" 11 823 FALSE
2012 "chicken" "T" 16 823 FALSE
2013 "chicken" "T" 16 823 FALSE
2014 "chicken" "T" 17 823 FALSE
2015 "chicken" "T" 15 823 FALSE
2016 "chicken" "T" 15 823 FALSE
2018 "chicken" "T" 12 823 FALSE
1997 "human_stool" "T" 24 823 FALSE
1998 "human_stool" "T" 25 823 FALSE
2001 "human_stool" "T" 19 823 FALSE
2003 "human_stool" "T" 20 823 FALSE
2004 "human_stool" "T" 16 823 FALSE
2005 "human_stool" "T" 19 823 FALSE
2006 "human_stool" "T" 23 823 FALSE
2007 "human_stool" "T" 15 823 FALSE
2009 "human_stool" "T" 19 823 FALSE
2010 "human_stool" "T" 15 823 FALSE
2011 "human_stool" "T" 17 823 FALSE
2012 "human_stool" "T" 17 823 FALSE
2013 "human_stool" "T" 19 823 FALSE
2014 "human_stool" "T" 15 823 FALSE
2015 "human_stool" "T" 14 823 FALSE
2016 "human_stool" "T" 14 823 FALSE
2017 "human_stool" "T" 16 823 FALSE
2018 "human_stool" "T" 11 823 FALSE
2018 "chicken" "A" 1 824 FALSE
2006 "chicken" "I" 2 824 FALSE
2009 "chicken" "I" 2 824 FALSE
2011 "chicken" "I" 5 824 FALSE
2012 "chicken" "I" 6 824 FALSE
2013 "chicken" "I" 4 824 FALSE
2014 "chicken" "I" 6 824 FALSE
2015 "chicken" "I" 8 824 FALSE
2016 "chicken" "I" 10 824 FALSE
2018 "chicken" "I" 12 824 FALSE
1997 "human_stool" "I" 2 824 FALSE
2001 "human_stool" "I" 4 824 FALSE
2003 "human_stool" "I" 4 824 FALSE
2004 "human_stool" "I" 6 824 FALSE
2005 "human_stool" "I" 6 824 FALSE
2006 "human_stool" "I" 7 824 FALSE
2007 "human_stool" "I" 5 824 FALSE
2009 "human_stool" "I" 8 824 FALSE
2010 "human_stool" "I" 10 824 FALSE
2011 "human_stool" "I" 10 824 FALSE
2012 "human_stool" "I" 10 824 FALSE
2013 "human_stool" "I" 12 824 FALSE
2014 "human_stool" "I" 10 824 FALSE
2015 "human_stool" "I" 10 824 FALSE
2016 "human_stool" "I" 9 824 FALSE
2017 "human_stool" "I" 10 824 FALSE
2018 "human_stool" "I" 13 824 FALSE
2006 "chicken" "T" 23 824 FALSE
2009 "chicken" "T" 23 824 FALSE
2011 "chicken" "T" 20 824 FALSE
2012 "chicken" "T" 19 824 FALSE
2013 "chicken" "T" 21 824 FALSE
2014 "chicken" "T" 19 824 FALSE
2015 "chicken" "T" 17 824 FALSE
2016 "chicken" "T" 15 824 FALSE
2018 "chicken" "T" 12 824 FALSE
1997 "human_stool" "T" 23 824 FALSE
1998 "human_stool" "T" 25 824 FALSE
2001 "human_stool" "T" 21 824 FALSE
2003 "human_stool" "T" 21 824 FALSE
2004 "human_stool" "T" 19 824 FALSE
2005 "human_stool" "T" 19 824 FALSE
2006 "human_stool" "T" 18 824 FALSE
2007 "human_stool" "T" 20 824 FALSE
2009 "human_stool" "T" 17 824 FALSE
2010 "human_stool" "T" 15 824 FALSE
2011 "human_stool" "T" 15 824 FALSE
2012 "human_stool" "T" 15 824 FALSE
2013 "human_stool" "T" 13 824 FALSE
2014 "human_stool" "T" 15 824 FALSE
2015 "human_stool" "T" 15 824 FALSE
2016 "human_stool" "T" 16 824 FALSE
2017 "human_stool" "T" 15 824 FALSE
2018 "human_stool" "T" 12 824 FALSE
2018 "chicken" "A" 1 825 FALSE
2006 "chicken" "I" 4 825 FALSE
2009 "chicken" "I" 1 825 FALSE
2011 "chicken" "I" 3 825 FALSE
2012 "chicken" "I" 3 825 FALSE
2013 "chicken" "I" 7 825 FALSE
2014 "chicken" "I" 5 825 FALSE
2015 "chicken" "I" 7 825 FALSE
2016 "chicken" "I" 12 825 FALSE
2018 "chicken" "I" 10 825 FALSE
1997 "human_stool" "I" 1 825 FALSE
1998 "human_stool" "I" 2 825 FALSE
2001 "human_stool" "I" 6 825 FALSE
2003 "human_stool" "I" 5 825 FALSE
2004 "human_stool" "I" 7 825 FALSE
2005 "human_stool" "I" 6 825 FALSE
2006 "human_stool" "I" 9 825 FALSE
2007 "human_stool" "I" 7 825 FALSE
2009 "human_stool" "I" 8 825 FALSE
2010 "human_stool" "I" 9 825 FALSE
2011 "human_stool" "I" 7 825 FALSE
2012 "human_stool" "I" 6 825 FALSE
2013 "human_stool" "I" 11 825 FALSE
2014 "human_stool" "I" 12 825 FALSE
2015 "human_stool" "I" 11 825 FALSE
2016 "human_stool" "I" 11 825 FALSE
2017 "human_stool" "I" 14 825 FALSE
2018 "human_stool" "I" 9 825 FALSE
2006 "chicken" "T" 21 825 FALSE
2009 "chicken" "T" 24 825 FALSE
2011 "chicken" "T" 22 825 FALSE
2012 "chicken" "T" 22 825 FALSE
2013 "chicken" "T" 18 825 FALSE
2014 "chicken" "T" 20 825 FALSE
2015 "chicken" "T" 18 825 FALSE
2016 "chicken" "T" 13 825 FALSE
2018 "chicken" "T" 14 825 FALSE
1997 "human_stool" "T" 24 825 FALSE
1998 "human_stool" "T" 23 825 FALSE
2001 "human_stool" "T" 19 825 FALSE
2003 "human_stool" "T" 20 825 FALSE
2004 "human_stool" "T" 18 825 FALSE
2005 "human_stool" "T" 19 825 FALSE
2006 "human_stool" "T" 16 825 FALSE
2007 "human_stool" "T" 18 825 FALSE
2009 "human_stool" "T" 17 825 FALSE
2010 "human_stool" "T" 16 825 FALSE
2011 "human_stool" "T" 18 825 FALSE
2012 "human_stool" "T" 19 825 FALSE
2013 "human_stool" "T" 14 825 FALSE
2014 "human_stool" "T" 13 825 FALSE
2015 "human_stool" "T" 14 825 FALSE
2016 "human_stool" "T" 14 825 FALSE
2017 "human_stool" "T" 11 825 FALSE
2018 "human_stool" "T" 16 825 FALSE
2012 "chicken" "A" 1 826 FALSE
2018 "human_stool" "A" 1 826 FALSE
2006 "chicken" "I" 3 826 FALSE
2009 "chicken" "I" 3 826 FALSE
2011 "chicken" "I" 7 826 FALSE
2012 "chicken" "I" 7 826 FALSE
2013 "chicken" "I" 6 826 FALSE
2014 "chicken" "I" 3 826 FALSE
2015 "chicken" "I" 8 826 FALSE
2016 "chicken" "I" 8 826 FALSE
2018 "chicken" "I" 12 826 FALSE
1998 "human_stool" "I" 1 826 FALSE
2001 "human_stool" "I" 7 826 FALSE
2003 "human_stool" "I" 5 826 FALSE
2004 "human_stool" "I" 5 826 FALSE
2005 "human_stool" "I" 8 826 FALSE
2006 "human_stool" "I" 8 826 FALSE
2007 "human_stool" "I" 6 826 FALSE
2009 "human_stool" "I" 10 826 FALSE
2010 "human_stool" "I" 10 826 FALSE
2011 "human_stool" "I" 6 826 FALSE
2012 "human_stool" "I" 9 826 FALSE
2013 "human_stool" "I" 11 826 FALSE
2014 "human_stool" "I" 7 826 FALSE
2015 "human_stool" "I" 8 826 FALSE
2016 "human_stool" "I" 12 826 FALSE
2017 "human_stool" "I" 13 826 FALSE
2018 "human_stool" "I" 10 826 FALSE
2006 "chicken" "T" 22 826 FALSE
2009 "chicken" "T" 22 826 FALSE
2011 "chicken" "T" 18 826 FALSE
2012 "chicken" "T" 17 826 FALSE
2013 "chicken" "T" 19 826 FALSE
2014 "chicken" "T" 22 826 FALSE
2015 "chicken" "T" 17 826 FALSE
2016 "chicken" "T" 17 826 FALSE
2018 "chicken" "T" 13 826 FALSE
1997 "human_stool" "T" 25 826 FALSE
1998 "human_stool" "T" 24 826 FALSE
2001 "human_stool" "T" 18 826 FALSE
2003 "human_stool" "T" 20 826 FALSE
2004 "human_stool" "T" 20 826 FALSE
2005 "human_stool" "T" 17 826 FALSE
2006 "human_stool" "T" 17 826 FALSE
2007 "human_stool" "T" 19 826 FALSE
2009 "human_stool" "T" 15 826 FALSE
2010 "human_stool" "T" 15 826 FALSE
2011 "human_stool" "T" 19 826 FALSE
2012 "human_stool" "T" 16 826 FALSE
2013 "human_stool" "T" 14 826 FALSE
2014 "human_stool" "T" 18 826 FALSE
2015 "human_stool" "T" 17 826 FALSE
2016 "human_stool" "T" 13 826 FALSE
2017 "human_stool" "T" 12 826 FALSE
2018 "human_stool" "T" 14 826 FALSE
2012 "chicken" "A" 1 827 FALSE
2018 "chicken" "A" 1 827 FALSE
2006 "chicken" "I" 3 827 FALSE
2009 "chicken" "I" 4 827 FALSE
2011 "chicken" "I" 8 827 FALSE
2012 "chicken" "I" 8 827 FALSE
2013 "chicken" "I" 7 827 FALSE
2014 "chicken" "I" 1 827 FALSE
2015 "chicken" "I" 10 827 FALSE
2016 "chicken" "I" 8 827 FALSE
2018 "chicken" "I" 7 827 FALSE
1997 "human_stool" "I" 1 827 FALSE
1998 "human_stool" "I" 1 827 FALSE
2001 "human_stool" "I" 7 827 FALSE
2003 "human_stool" "I" 7 827 FALSE
2004 "human_stool" "I" 3 827 FALSE
2005 "human_stool" "I" 3 827 FALSE
2006 "human_stool" "I" 6 827 FALSE
2007 "human_stool" "I" 7 827 FALSE
2009 "human_stool" "I" 9 827 FALSE
2010 "human_stool" "I" 11 827 FALSE
2011 "human_stool" "I" 10 827 FALSE
2012 "human_stool" "I" 9 827 FALSE
2013 "human_stool" "I" 10 827 FALSE
2014 "human_stool" "I" 9 827 FALSE
2015 "human_stool" "I" 8 827 FALSE
2016 "human_stool" "I" 10 827 FALSE
2017 "human_stool" "I" 15 827 FALSE
2018 "human_stool" "I" 16 827 FALSE
2006 "chicken" "T" 22 827 FALSE
2009 "chicken" "T" 21 827 FALSE
2011 "chicken" "T" 17 827 FALSE
2012 "chicken" "T" 16 827 FALSE
2013 "chicken" "T" 18 827 FALSE
2014 "chicken" "T" 24 827 FALSE
2015 "chicken" "T" 15 827 FALSE
2016 "chicken" "T" 17 827 FALSE
2018 "chicken" "T" 17 827 FALSE
1997 "human_stool" "T" 24 827 FALSE
1998 "human_stool" "T" 24 827 FALSE
2001 "human_stool" "T" 18 827 FALSE
2003 "human_stool" "T" 18 827 FALSE
2004 "human_stool" "T" 22 827 FALSE
2005 "human_stool" "T" 22 827 FALSE
2006 "human_stool" "T" 19 827 FALSE
2007 "human_stool" "T" 18 827 FALSE
2009 "human_stool" "T" 16 827 FALSE
2010 "human_stool" "T" 14 827 FALSE
2011 "human_stool" "T" 15 827 FALSE
2012 "human_stool" "T" 16 827 FALSE
2013 "human_stool" "T" 15 827 FALSE
2014 "human_stool" "T" 16 827 FALSE
2015 "human_stool" "T" 17 827 FALSE
2016 "human_stool" "T" 15 827 FALSE
2017 "human_stool" "T" 10 827 FALSE
2018 "human_stool" "T" 9 827 FALSE
2012 "chicken" "A" 1 828 FALSE
2010 "human_stool" "A" 1 828 FALSE
2006 "chicken" "I" 4 828 FALSE
2009 "chicken" "I" 3 828 FALSE
2011 "chicken" "I" 8 828 FALSE
2012 "chicken" "I" 6 828 FALSE
2013 "chicken" "I" 6 828 FALSE
2014 "chicken" "I" 5 828 FALSE
2015 "chicken" "I" 8 828 FALSE
2016 "chicken" "I" 9 828 FALSE
2018 "chicken" "I" 15 828 FALSE
1997 "human_stool" "I" 1 828 FALSE
1998 "human_stool" "I" 2 828 FALSE
2001 "human_stool" "I" 8 828 FALSE
2003 "human_stool" "I" 9 828 FALSE
2004 "human_stool" "I" 7 828 FALSE
2005 "human_stool" "I" 4 828 FALSE
2006 "human_stool" "I" 7 828 FALSE
2007 "human_stool" "I" 7 828 FALSE
2009 "human_stool" "I" 9 828 FALSE
2010 "human_stool" "I" 9 828 FALSE
2011 "human_stool" "I" 10 828 FALSE
2012 "human_stool" "I" 8 828 FALSE
2013 "human_stool" "I" 8 828 FALSE
2014 "human_stool" "I" 11 828 FALSE
2015 "human_stool" "I" 11 828 FALSE
2016 "human_stool" "I" 15 828 FALSE
2017 "human_stool" "I" 16 828 FALSE
2018 "human_stool" "I" 9 828 FALSE
2006 "chicken" "T" 21 828 FALSE
2009 "chicken" "T" 22 828 FALSE
2011 "chicken" "T" 17 828 FALSE
2012 "chicken" "T" 18 828 FALSE
2013 "chicken" "T" 19 828 FALSE
2014 "chicken" "T" 20 828 FALSE
2015 "chicken" "T" 17 828 FALSE
2016 "chicken" "T" 16 828 FALSE
2018 "chicken" "T" 10 828 FALSE
1997 "human_stool" "T" 24 828 FALSE
1998 "human_stool" "T" 23 828 FALSE
2001 "human_stool" "T" 17 828 FALSE
2003 "human_stool" "T" 16 828 FALSE
2004 "human_stool" "T" 18 828 FALSE
2005 "human_stool" "T" 21 828 FALSE
2006 "human_stool" "T" 17 828 FALSE
2007 "human_stool" "T" 18 828 FALSE
2009 "human_stool" "T" 16 828 FALSE
2010 "human_stool" "T" 15 828 FALSE
2011 "human_stool" "T" 15 828 FALSE
2012 "human_stool" "T" 17 828 FALSE
2013 "human_stool" "T" 17 828 FALSE
2014 "human_stool" "T" 14 828 FALSE
2015 "human_stool" "T" 14 828 FALSE
2016 "human_stool" "T" 10 828 FALSE
2017 "human_stool" "T" 9 828 FALSE
2018 "human_stool" "T" 16 828 FALSE
2006 "human_stool" "V" 1 828 FALSE
2012 "chicken" "A" 1 829 FALSE
2016 "chicken" "A" 1 829 FALSE
2001 "human_stool" "A" 1 829 FALSE
2006 "chicken" "I" 4 829 FALSE
2009 "chicken" "I" 1 829 FALSE
2011 "chicken" "I" 5 829 FALSE
2012 "chicken" "I" 8 829 FALSE
2013 "chicken" "I" 7 829 FALSE
2014 "chicken" "I" 4 829 FALSE
2015 "chicken" "I" 8 829 FALSE
2016 "chicken" "I" 10 829 FALSE
2018 "chicken" "I" 12 829 FALSE
1997 "human_stool" "I" 1 829 FALSE
2001 "human_stool" "I" 4 829 FALSE
2003 "human_stool" "I" 7 829 FALSE
2004 "human_stool" "I" 8 829 FALSE
2005 "human_stool" "I" 4 829 FALSE
2006 "human_stool" "I" 9 829 FALSE
2007 "human_stool" "I" 6 829 FALSE
2009 "human_stool" "I" 6 829 FALSE
2010 "human_stool" "I" 8 829 FALSE
2011 "human_stool" "I" 9 829 FALSE
2012 "human_stool" "I" 12 829 FALSE
2013 "human_stool" "I" 13 829 FALSE
2014 "human_stool" "I" 13 829 FALSE
2015 "human_stool" "I" 10 829 FALSE
2016 "human_stool" "I" 14 829 FALSE
2017 "human_stool" "I" 10 829 FALSE
2018 "human_stool" "I" 13 829 FALSE
2006 "chicken" "T" 21 829 FALSE
2009 "chicken" "T" 24 829 FALSE
2011 "chicken" "T" 20 829 FALSE
2012 "chicken" "T" 16 829 FALSE
2013 "chicken" "T" 18 829 FALSE
2014 "chicken" "T" 21 829 FALSE
2015 "chicken" "T" 17 829 FALSE
2016 "chicken" "T" 14 829 FALSE
2018 "chicken" "T" 13 829 FALSE
1997 "human_stool" "T" 24 829 FALSE
1998 "human_stool" "T" 25 829 FALSE
2001 "human_stool" "T" 20 829 FALSE
2003 "human_stool" "T" 18 829 FALSE
2004 "human_stool" "T" 17 829 FALSE
2005 "human_stool" "T" 21 829 FALSE
2006 "human_stool" "T" 15 829 FALSE
2007 "human_stool" "T" 19 829 FALSE
2009 "human_stool" "T" 19 829 FALSE
2010 "human_stool" "T" 17 829 FALSE
2011 "human_stool" "T" 16 829 FALSE
2012 "human_stool" "T" 13 829 FALSE
2013 "human_stool" "T" 12 829 FALSE
2014 "human_stool" "T" 12 829 FALSE
2015 "human_stool" "T" 15 829 FALSE
2016 "human_stool" "T" 11 829 FALSE
2017 "human_stool" "T" 15 829 FALSE
2018 "human_stool" "T" 12 829 FALSE
2006 "human_stool" "V" 1 829 FALSE
2011 "chicken" "A" 1 830 FALSE
2006 "chicken" "I" 5 830 FALSE
2009 "chicken" "I" 2 830 FALSE
2011 "chicken" "I" 7 830 FALSE
2012 "chicken" "I" 6 830 FALSE
2013 "chicken" "I" 8 830 FALSE
2014 "chicken" "I" 5 830 FALSE
2015 "chicken" "I" 8 830 FALSE
2016 "chicken" "I" 12 830 FALSE
2018 "chicken" "I" 12 830 FALSE
1997 "human_stool" "I" 1 830 FALSE
1998 "human_stool" "I" 1 830 FALSE
2001 "human_stool" "I" 8 830 FALSE
2003 "human_stool" "I" 6 830 FALSE
2004 "human_stool" "I" 4 830 FALSE
2005 "human_stool" "I" 7 830 FALSE
2006 "human_stool" "I" 11 830 FALSE
2007 "human_stool" "I" 11 830 FALSE
2009 "human_stool" "I" 9 830 FALSE
2010 "human_stool" "I" 5 830 FALSE
2011 "human_stool" "I" 9 830 FALSE
2012 "human_stool" "I" 12 830 FALSE
2013 "human_stool" "I" 11 830 FALSE
2014 "human_stool" "I" 7 830 FALSE
2015 "human_stool" "I" 11 830 FALSE
2016 "human_stool" "I" 14 830 FALSE
2017 "human_stool" "I" 6 830 FALSE
2018 "human_stool" "I" 14 830 FALSE
2006 "chicken" "T" 20 830 FALSE
2009 "chicken" "T" 23 830 FALSE
2011 "chicken" "T" 17 830 FALSE
2012 "chicken" "T" 19 830 FALSE
2013 "chicken" "T" 17 830 FALSE
2014 "chicken" "T" 20 830 FALSE
2015 "chicken" "T" 17 830 FALSE
2016 "chicken" "T" 13 830 FALSE
2018 "chicken" "T" 13 830 FALSE
1997 "human_stool" "T" 24 830 FALSE
1998 "human_stool" "T" 24 830 FALSE
2001 "human_stool" "T" 17 830 FALSE
2003 "human_stool" "T" 19 830 FALSE
2004 "human_stool" "T" 21 830 FALSE
2005 "human_stool" "T" 18 830 FALSE
2006 "human_stool" "T" 14 830 FALSE
2007 "human_stool" "T" 14 830 FALSE
2009 "human_stool" "T" 16 830 FALSE
2010 "human_stool" "T" 20 830 FALSE
2011 "human_stool" "T" 16 830 FALSE
2012 "human_stool" "T" 13 830 FALSE
2013 "human_stool" "T" 14 830 FALSE
2014 "human_stool" "T" 18 830 FALSE
2015 "human_stool" "T" 14 830 FALSE
2016 "human_stool" "T" 11 830 FALSE
2017 "human_stool" "T" 19 830 FALSE
2018 "human_stool" "T" 11 830 FALSE
2006 "chicken" "I" 3 831 FALSE
2011 "chicken" "I" 8 831 FALSE
2012 "chicken" "I" 7 831 FALSE
2013 "chicken" "I" 9 831 FALSE
2014 "chicken" "I" 4 831 FALSE
2015 "chicken" "I" 11 831 FALSE
2016 "chicken" "I" 8 831 FALSE
2018 "chicken" "I" 15 831 FALSE
1997 "human_stool" "I" 1 831 FALSE
1998 "human_stool" "I" 1 831 FALSE
2001 "human_stool" "I" 5 831 FALSE
2003 "human_stool" "I" 4 831 FALSE
2004 "human_stool" "I" 4 831 FALSE
2005 "human_stool" "I" 6 831 FALSE
2006 "human_stool" "I" 7 831 FALSE
2007 "human_stool" "I" 9 831 FALSE
2009 "human_stool" "I" 13 831 FALSE
2010 "human_stool" "I" 8 831 FALSE
2011 "human_stool" "I" 7 831 FALSE
2012 "human_stool" "I" 15 831 FALSE
2013 "human_stool" "I" 8 831 FALSE
2014 "human_stool" "I" 13 831 FALSE
2015 "human_stool" "I" 6 831 FALSE
2016 "human_stool" "I" 12 831 FALSE
2017 "human_stool" "I" 10 831 FALSE
2018 "human_stool" "I" 10 831 FALSE
2006 "chicken" "T" 22 831 FALSE
2009 "chicken" "T" 25 831 FALSE
2011 "chicken" "T" 17 831 FALSE
2012 "chicken" "T" 18 831 FALSE
2013 "chicken" "T" 16 831 FALSE
2014 "chicken" "T" 21 831 FALSE
2015 "chicken" "T" 14 831 FALSE
2016 "chicken" "T" 17 831 FALSE
2018 "chicken" "T" 10 831 FALSE
1997 "human_stool" "T" 24 831 FALSE
1998 "human_stool" "T" 24 831 FALSE
2001 "human_stool" "T" 20 831 FALSE
2003 "human_stool" "T" 21 831 FALSE
2004 "human_stool" "T" 21 831 FALSE
2005 "human_stool" "T" 19 831 FALSE
2006 "human_stool" "T" 18 831 FALSE
2007 "human_stool" "T" 16 831 FALSE
2009 "human_stool" "T" 12 831 FALSE
2010 "human_stool" "T" 17 831 FALSE
2011 "human_stool" "T" 18 831 FALSE
2012 "human_stool" "T" 10 831 FALSE
2013 "human_stool" "T" 17 831 FALSE
2014 "human_stool" "T" 12 831 FALSE
2015 "human_stool" "T" 19 831 FALSE
2016 "human_stool" "T" 13 831 FALSE
2017 "human_stool" "T" 15 831 FALSE
2018 "human_stool" "T" 15 831 FALSE
2001 "human_stool" "A" 1 832 FALSE
2006 "chicken" "I" 5 832 FALSE
2009 "chicken" "I" 1 832 FALSE
2011 "chicken" "I" 7 832 FALSE
2012 "chicken" "I" 7 832 FALSE
2013 "chicken" "I" 6 832 FALSE
2014 "chicken" "I" 9 832 FALSE
2015 "chicken" "I" 7 832 FALSE
2016 "chicken" "I" 10 832 FALSE
2018 "chicken" "I" 11 832 FALSE
1998 "human_stool" "I" 1 832 FALSE
2001 "human_stool" "I" 5 832 FALSE
2003 "human_stool" "I" 5 832 FALSE
2004 "human_stool" "I" 9 832 FALSE
2005 "human_stool" "I" 6 832 FALSE
2006 "human_stool" "I" 9 832 FALSE
2007 "human_stool" "I" 7 832 FALSE
2009 "human_stool" "I" 8 832 FALSE
2010 "human_stool" "I" 10 832 FALSE
2011 "human_stool" "I" 10 832 FALSE
2012 "human_stool" "I" 7 832 FALSE
2013 "human_stool" "I" 9 832 FALSE
2014 "human_stool" "I" 11 832 FALSE
2015 "human_stool" "I" 9 832 FALSE
2016 "human_stool" "I" 12 832 FALSE
2017 "human_stool" "I" 10 832 FALSE
2018 "human_stool" "I" 13 832 FALSE
2006 "chicken" "T" 20 832 FALSE
2009 "chicken" "T" 24 832 FALSE
2011 "chicken" "T" 18 832 FALSE
2012 "chicken" "T" 18 832 FALSE
2013 "chicken" "T" 19 832 FALSE
2014 "chicken" "T" 16 832 FALSE
2015 "chicken" "T" 18 832 FALSE
2016 "chicken" "T" 15 832 FALSE
2018 "chicken" "T" 14 832 FALSE
1997 "human_stool" "T" 25 832 FALSE
1998 "human_stool" "T" 24 832 FALSE
2001 "human_stool" "T" 19 832 FALSE
2003 "human_stool" "T" 20 832 FALSE
2004 "human_stool" "T" 16 832 FALSE
2005 "human_stool" "T" 19 832 FALSE
2006 "human_stool" "T" 16 832 FALSE
2007 "human_stool" "T" 18 832 FALSE
2009 "human_stool" "T" 17 832 FALSE
2010 "human_stool" "T" 15 832 FALSE
2011 "human_stool" "T" 15 832 FALSE
2012 "human_stool" "T" 18 832 FALSE
2013 "human_stool" "T" 16 832 FALSE
2014 "human_stool" "T" 14 832 FALSE
2015 "human_stool" "T" 16 832 FALSE
2016 "human_stool" "T" 13 832 FALSE
2017 "human_stool" "T" 15 832 FALSE
2018 "human_stool" "T" 12 832 FALSE
2012 "chicken" "A" 1 833 FALSE
2010 "human_stool" "A" 1 833 FALSE
2013 "human_stool" "A" 1 833 FALSE
2006 "chicken" "I" 2 833 FALSE
2009 "chicken" "I" 3 833 FALSE
2011 "chicken" "I" 6 833 FALSE
2012 "chicken" "I" 5 833 FALSE
2013 "chicken" "I" 9 833 FALSE
2014 "chicken" "I" 5 833 FALSE
2015 "chicken" "I" 10 833 FALSE
2016 "chicken" "I" 10 833 FALSE
2018 "chicken" "I" 10 833 FALSE
2001 "human_stool" "I" 6 833 FALSE
2003 "human_stool" "I" 7 833 FALSE
2004 "human_stool" "I" 7 833 FALSE
2005 "human_stool" "I" 11 833 FALSE
2006 "human_stool" "I" 12 833 FALSE
2007 "human_stool" "I" 4 833 FALSE
2009 "human_stool" "I" 7 833 FALSE
2010 "human_stool" "I" 9 833 FALSE
2011 "human_stool" "I" 9 833 FALSE
2012 "human_stool" "I" 12 833 FALSE
2013 "human_stool" "I" 7 833 FALSE
2014 "human_stool" "I" 9 833 FALSE
2015 "human_stool" "I" 10 833 FALSE
2016 "human_stool" "I" 9 833 FALSE
2017 "human_stool" "I" 13 833 FALSE
2018 "human_stool" "I" 11 833 FALSE
